,username,message,timestamp
4413,Optionsking Alert Bot ,Trim, 2023-10-30T14:06:16.023000+00:00
4414,Sir Goldman Alerts ,COMMENT, 2024-03-11T15:23:05.086000+00:00
4415,Market Bishop ,Trimming TSLA 175 C 3/22 @$193, 2024-03-19T18:34:24.604000+00:00
4416,waysotheraccount ,@everyone tesla up 260 percent for those 250c for tsla $$$, 2023-08-29T14:15:46.462000+00:00
4417,Sir Goldman Alerts ,SCALE, 2024-03-19T18:14:31.963000+00:00
4418,Sir Goldman Alerts ,COMMENT, 2024-01-19T16:55:16.256000+00:00
4419,Market Bishop ,Bishop's Ideas, 2024-04-05T17:55:32.800000+00:00
4420,Optionsking Alert Bot ,Trim, 2023-10-03T17:36:23.085000+00:00
4421,Waxui Alerts 🍭 ,Closed SPY here @B/E, 2023-06-23T15:36:47.370000+00:00
4422,waysotheraccount ,@everyone amc ruin the momentum once again, 2023-09-06T12:55:16.747000+00:00
4423,waysotheraccount ,@everyone dmaq there you go $$$, 2023-07-18T21:52:32.373000+00:00
4424,Sir Goldman Alerts ,COMMENT, 2024-03-07T19:09:58.150000+00:00
4425,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-09-06T13:34:06.866000+00:00
4426,waysotheraccount ,Around 12 and 13s, 2023-09-25T16:53:02.600000+00:00
4427,Waxui Alerts 🍭 ,*High Risk*SPX here01/31 4860PAvg 300, 2024-01-31T19:35:43.295000+00:00
4428,waysotheraccount ,@everyone if you need any help send me a dm  Thanks, 2023-09-19T21:24:18.710000+00:00
4429,Sir Goldman Alerts ,ENTRY, 2023-11-01T18:49:43.443000+00:00
4430,Waxui Alerts 🍭 ,LOTTOSPX here12/22 4780CAvg 320, 2023-12-22T15:21:04.122000+00:00
4431,waysotheraccount ,@everyone morning hope to see you guys later, 2024-01-03T13:08:04.155000+00:00
4432,Optionsking Alert Bot ,Close, 2023-10-10T17:58:34.347000+00:00
4433,Waxui Alerts 🍭 ,Added to SPX @180New Avg is 215, 2024-03-12T13:56:54.945000+00:00
4434,Waxui Alerts 🍭 ,LOTTOSPY here04/12 513PAvg 105, 2024-04-12T15:37:50.931000+00:00
4435,Sir Goldman Alerts ,COMMENT, 2024-01-09T20:39:20.364000+00:00
4436,Sir Goldman Alerts ,EXIT, 2023-12-11T16:19:46.967000+00:00
4437,Waxui Alerts 🍭 ,Spx 260 - 750 ✅ 188%Holding last cons, 2024-02-22T14:50:18.790000+00:00
4438,Waxui Alerts 🍭 ,HIGH RISKNFLX here04/28 320PAvg 225, 2023-04-27T13:35:39.442000+00:00
4439,Optionsking Alert Bot ,Update, 2023-10-11T17:10:16.573000+00:00
4440,waysotheraccount ,@everyone going to try some appl 195c for this week at 13, 2023-07-11T13:37:22.926000+00:00
4441,Sir Goldman Alerts ,COMMENT, 2024-01-29T17:52:35.723000+00:00
4442,Optionsking Alert Bot ,Update, 2023-10-13T17:45:30.446000+00:00
4443,Sir Goldman Alerts ,SCALE, 2024-04-04T19:47:22.189000+00:00
4444,Waxui Alerts 🍭 ,Stopped out of NVDA 🔻The unsellable stock, 2024-03-15T13:54:49.055000+00:00
4445,KC Trades Bot ,moving stops to entry here 🙏🏼, 2024-03-21T14:54:35.965000+00:00
4446,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-07-25T14:30:04.699000+00:00
4447,Sir Goldman Alerts ,COMMENT, 2023-12-13T20:11:38.587000+00:00
4448,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-09-11T14:39:45.413000+00:00
4449,Sir Goldman Alerts ,COMMENT, 2024-01-31T16:56:17.467000+00:00
4450,Sir Goldman Alerts ,COMMENT, 2023-11-09T17:01:26.017000+00:00
4451,Optionsking Alert Bot ,Update, 2023-09-26T15:27:03.153000+00:00
4452,Bullish B Signals ,NFLX not looking back 48270 INCOMING 🚀, 2024-01-08T18:09:32.785000+00:00
4453,Sir Goldman Alerts ,COMMENT, 2024-03-07T18:24:23.789000+00:00
4454,Sir Goldman Alerts ,COMMENT, 2023-12-11T19:57:36.940000+00:00
4455,Waxui Alerts 🍭 ,Closed SPX here, 2023-08-18T14:19:26.709000+00:00
4456,waysotheraccount ,@everyone if tsla doesnt reverse going to cut because of the decay, 2023-07-20T16:21:08.022000+00:00
4457,Sir Goldman Alerts ,SCALE, 2023-11-08T15:47:02.693000+00:00
4458,Sir Goldman Alerts ,COMMENT, 2023-10-26T14:30:21.032000+00:00
4459,waysotheraccount ,@everyone amd up from 26 to 33 nice 30 percent, 2023-07-12T14:08:30.931000+00:00
4460,Sir Goldman Alerts ,COMMENT, 2024-02-20T20:04:00.132000+00:00
4461,Sir Goldman Alerts ,EXIT, 2023-10-05T19:11:35.135000+00:00
4462,Waxui Alerts 🍭 ,Closed SPX here @400 Solid catch, 2024-03-05T16:59:05.224000+00:00
4463,Sir Goldman Alerts ,SCALE, 2023-10-27T15:01:40.160000+00:00
4464,Sir Goldman Alerts ,COMMENT, 2023-12-01T01:00:47.961000+00:00
4465,Sir Goldman Alerts ,SCALE, 2024-04-04T19:11:36.383000+00:00
4466,Waxui Alerts 🍭 ,Closed SPX hereSolid catch 🍭, 2024-02-15T16:28:48.211000+00:00
4467,Waxui Alerts 🍭 ,Reduced here @750, 2024-03-28T19:33:19.986000+00:00
4468,Sir Goldman Alerts ,COMMENT, 2023-11-09T17:19:30.973000+00:00
4469,Optionsking Alert Bot ,Update, 2023-09-26T16:04:46.142000+00:00
4470,Optionsking Alert Bot ,Charts, 2023-09-12T16:54:11.509000+00:00
4471,Optionsking Alert Bot ,Update, 2023-09-20T13:35:02.398000+00:00
4472,waysotheraccount ,@everyone bynd up 20 percent so far  liking it for a breakout, 2023-07-11T14:17:42.418000+00:00
4473,KC Trades Bot ,IWM 200p 4/15 @ 116, 2024-04-10T14:45:48.178000+00:00
4474,Sir Goldman Alerts ,COMMENT, 2023-12-18T21:01:57.163000+00:00
4475,KC Trades Bot ,average on AMD is 130 stop is 105 for for ✅, 2024-04-04T15:54:31.338000+00:00
4476,Waxui Alerts 🍭 ,Stopped out of NVDA 🔻, 2024-03-21T14:31:18.608000+00:00
4477,Owen's Alerts ,Out rest at breakeven, 2024-04-02T17:10:37.860000+00:00
4478,waysotheraccount ,@everyone bynd 17c expiration 95 weekly, 2023-07-13T15:10:00.935000+00:00
4479,waysotheraccount ,@everyone scale into those vtgn calls will print soon possibly, 2023-08-14T17:05:28.921000+00:00
4480,Sir Goldman Alerts ,COMMENT, 2024-03-25T01:02:32.630000+00:00
4481,Optionsking Alert Bot ,Update, 2023-10-30T17:30:31.728000+00:00
4482,Sir Goldman Alerts ,COMMENT, 2024-03-15T14:15:14.976000+00:00
4483,Waxui Alerts 🍭 ,*HIGH RISK*ABNB here06/16 125CAvg 150, 2023-06-15T14:07:41.267000+00:00
4484,waysotheraccount ,@everyone bynd 15c at 66 yesterday let's see, 2023-07-12T12:15:24.553000+00:00
4485,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-02-15T19:09:07.973000+00:00
4486,Sir Goldman Alerts ,COMMENT, 2023-10-11T20:36:43.750000+00:00
4487,waysotheraccount ,@everyone bynd curling back up let's see, 2023-07-27T15:08:32.548000+00:00
4488,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-09-28T16:18:41.691000+00:00
4489,Sir Goldman Alerts ,COMMENT, 2024-02-05T15:35:18.550000+00:00
4490,Sir Goldman Alerts ,COMMENT, 2024-01-10T19:39:51.741000+00:00
4491,Waxui Alerts 🍭 ,Reduced risk on NVDA here @200, 2023-06-23T13:57:32.214000+00:00
4492,waysotheraccount ,@everyone let's see if tesla reverses back, 2023-09-01T13:57:20.638000+00:00
4493,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-11-03T14:59:15.854000+00:00
4494,waysotheraccount ,@everyone tlry $$$, 2023-08-08T14:30:14.805000+00:00
4495,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-04-04T16:05:39.158000+00:00
4496,waysotheraccount ,@everyone sofi swing looking good from 18 to 31+, 2023-07-17T17:07:08.202000+00:00
4497,Waxui Alerts 🍭 ,HIGH RISKSPX here06/28 4350PAvg 225, 2023-06-28T14:08:00.849000+00:00
4498,Market Bishop ,Setting trims, 2024-03-28T15:23:00.469000+00:00
4499,Sir Goldman Alerts ,COMMENT, 2024-02-12T19:22:03.110000+00:00
4500,Optionsking Alert Bot ,Charts, 2023-09-12T15:58:19.163000+00:00
4501,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-10-17T14:21:29.344000+00:00
4502,Market Bishop ,Trimming NVDA 790 P 3/22 @$300, 2024-03-19T14:21:19.650000+00:00
4503,Bullish B Signals ,CLOSED SPY CALLS 368% BOOOOOOOOOOOOOOOOOOOOOOOOOOMMMMMMMMM 💪, 2023-11-14T14:31:11.605000+00:00
4504,Waxui Alerts 🍭 ,Closed SPX here, 2023-09-12T14:22:06.160000+00:00
4505,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-03T16:21:47.078000+00:00
4506,Sir Goldman Alerts ,SCALE, 2024-04-08T16:38:12.104000+00:00
4507,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-04-02T14:27:16.342000+00:00
4508,Optionsking Alert Bot ,Update, 2023-11-03T19:33:38.209000+00:00
4509,Optionsking Alert Bot ,Update, 2023-09-18T19:09:11.437000+00:00
4510,Market Bishop ,I'm looking at, 2024-04-12T15:51:13.862000+00:00
4511,Sir Goldman Alerts ,EXIT, 2023-12-15T15:16:43.931000+00:00
4512,Optionsking Alert Bot ,Update, 2023-08-18T14:06:21.380000+00:00
4513,Waxui Alerts 🍭 ,Trail stops set @B/E, 2024-03-25T15:11:08.951000+00:00
4514,Market Bishop ,Bishop's Ideas, 2024-03-22T15:31:09.894000+00:00
4515,Bullish B Signals ,PT 1 HIT TRIMMING 18% lfg, 2024-01-12T20:31:24.543000+00:00
4516,Sir Goldman Alerts ,COMMENT, 2024-03-21T19:26:57.903000+00:00
4517,Optionsking Alert Bot ,Update, 2023-10-25T14:36:27.367000+00:00
4518,waysotheraccount ,@everyone looking for a red to green reversal today let's see, 2023-09-01T13:58:34.433000+00:00
4519,Waxui Alerts 🍭 ,Stopped out of SPX 🔻Im over it, 2023-11-17T18:12:24.039000+00:00
4520,Sir Goldman Alerts ,COMMENT, 2023-12-04T20:05:13.371000+00:00
4521,Optionsking Alert Bot ,Update, 2023-08-28T14:20:07.381000+00:00
4522,Sir Goldman Alerts ,SCALE, 2023-10-16T14:21:58.930000+00:00
4523,Optionsking Alert Bot ,Update, 2023-10-27T14:19:32.812000+00:00
4524,Sir Goldman Alerts ,COMMENT, 2024-02-16T18:01:05.762000+00:00
4525,Market Bishop ,Trimming QQQ 438 C 4/12 @$087, 2024-04-12T19:52:51.706000+00:00
4526,Optionsking Alert Bot ,Update, 2023-09-11T19:47:11.716000+00:00
4527,Market Bishop ,Trimming SNOW 155 C 4/12 @$263, 2024-04-11T15:24:02.868000+00:00
4528,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-03-28T14:55:14.140000+00:00
4529,KC Trades Bot ,scale qqq 156 ✅, 2024-03-28T18:57:04.364000+00:00
4530,waysotheraccount ,@everyone amd hit 118 looking good, 2023-07-17T19:04:01.918000+00:00
4531,Waxui Alerts 🍭 ,Reduced risk on LMT here @400, 2023-04-05T13:46:31.782000+00:00
4532,Optionsking Alert Bot ,Update, 2023-08-16T18:48:36.777000+00:00
4533,waysotheraccount ,@everyone can lock in Dec calls for 300 percent or ride some, 2023-11-27T17:05:24.827000+00:00
4534,Prodigy ,I’m up 213%, 2024-04-11T17:20:37.945000+00:00
4535,Sir Goldman Alerts ,COMMENT, 2024-01-29T00:19:15.772000+00:00
4536,Optionsking Alert Bot ,Update, 2023-08-16T13:51:01.908000+00:00
4537,Waxui Alerts 🍭 ,UNH210 - 560 ✅ 167%Holding 1/2, 2023-10-13T13:33:56.296000+00:00
4538,Waxui Alerts 🍭 ,More SPX here250 - 350 ✅ 40%Holding 1/2, 2023-05-26T17:43:08.843000+00:00
4539,Sir Goldman Alerts ,COMMENT, 2023-11-05T22:30:58.037000+00:00
4540,waysotheraccount ,@everyone dgbi hitting 16 from 860 $$, 2023-08-30T09:49:18.996000+00:00
4541,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-04-09T14:06:10.480000+00:00
4542,Optionsking Alert Bot ,Update, 2023-09-19T15:43:57.910000+00:00
4543,Optionsking Alert Bot ,Update, 2023-08-29T18:22:11.906000+00:00
4544,KC Trades Bot ,TESLA IS RIPPING 🚀 scale profits on those call swings baby 💰, 2024-04-09T13:55:40.581000+00:00
4545,waysotheraccount ,No problem thanks for letting me know, 2023-07-21T12:37:45.016000+00:00
4546,Sir Goldman Alerts ,EXIT, 2024-02-05T18:26:49.485000+00:00
4547,Sir Goldman Alerts ,ENTRY, 2024-03-19T18:32:36.372000+00:00
4548,Sir Goldman Alerts ,EXIT, 2023-10-20T16:08:25.185000+00:00
4549,Sir Goldman Alerts ,COMMENT, 2024-02-13T18:21:26.228000+00:00
4550,waysotheraccount ,@everyone tsla up 20 percent so far $$$, 2023-08-28T17:09:48.506000+00:00
4551,optionsking ,b need a break below 1913 on VIX for a breakout on SPY, 2023-10-04T15:42:15.825000+00:00
4552,Optionsking Alert Bot ,Update, 2023-09-26T19:03:10.487000+00:00
4553,ryanstrading ,easy money, 2023-10-23T14:47:12.246000+00:00
4554,Sir Goldman Alerts ,COMMENT, 2024-04-02T18:44:58.288000+00:00
4555,Sir Goldman Alerts ,COMMENT, 2023-10-30T14:17:15.027000+00:00
4556,Waxui Alerts 🍭 ,Spx200 - 300 ✅ 50%Holding 1/2, 2023-09-05T17:04:19.960000+00:00
4557,waysotheraccount ,@everyone dwac calls about to print tomorrow  Nice lotto $$$, 2023-07-20T22:03:25.233000+00:00
4558,Market Bishop ,Bishop's Ideas, 2024-03-22T17:30:50.534000+00:00
4559,Sir Goldman Alerts ,COMMENT, 2024-01-25T17:37:47.252000+00:00
4560,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-11-30T18:40:01.857000+00:00
4561,Sir Goldman Alerts ,ENTRY, 2023-10-05T18:58:21.871000+00:00
4562,Sir Goldman Alerts ,COMMENT, 2024-02-26T18:17:28.055000+00:00
4563,Optionsking Alert Bot ,Update, 2023-10-19T15:51:50.130000+00:00
4564,Sir Goldman Alerts ,COMMENT, 2024-03-25T01:32:34.351000+00:00
4565,Market Bishop ,Trimming META 505 P 3/22 @$275, 2024-03-21T15:09:55.610000+00:00
4566,Owen's Alerts ,Manage your own risk here have a day, 2024-04-11T17:22:04.094000+00:00
4567,Sir Goldman Alerts ,COMMENT, 2023-10-24T18:43:01.129000+00:00
4568,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-12-01T18:46:42.597000+00:00
4569,Waxui Alerts 🍭 ,Trail stops set @B/E, 2024-01-05T18:23:09.697000+00:00
4570,Waxui Alerts 🍭 ,Stopped out of NVDA here @175 🔻, 2023-06-08T13:57:16.897000+00:00
4571,Sir Goldman Alerts ,SCALE, 2024-02-29T17:07:04.717000+00:00
4572,Waxui Alerts 🍭 ,VIX over 20 and we short, 2023-04-10T13:31:44.523000+00:00
4573,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-04-12T13:43:28.109000+00:00
4574,Optionsking Alert Bot ,Update, 2023-09-28T19:05:03.776000+00:00
4575,Sir Goldman Alerts ,COMMENT, 2024-03-21T16:47:43.647000+00:00
4576,waysotheraccount ,@everyone lyft about to be 50 percent, 2023-07-11T14:49:08.526000+00:00
4577,Sir Goldman Alerts ,COMMENT, 2023-12-18T18:58:23.595000+00:00
4578,Waxui Alerts 🍭 ,Closed SPX runners here @B/E, 2023-08-03T14:58:29.811000+00:00
4579,Sir Goldman Alerts ,SCALE, 2023-10-10T19:18:35.719000+00:00
4580,Waxui Alerts 🍭 ,HIGH RISKSPY here05/01 417PAvg 115, 2023-05-01T15:54:17.267000+00:00
4581,Sir Goldman Alerts ,ENTRY, 2023-10-09T14:35:53.698000+00:00
4582,Sir Goldman Alerts ,SCALE, 2023-11-08T15:55:31.174000+00:00
4583,Sir Goldman Alerts ,COMMENT, 2023-12-07T16:23:11.068000+00:00
4584,Waxui Alerts 🍭 ,Boom LULU360 - 500 ✅ 39%Holding 1/2, 2023-12-20T15:57:16.628000+00:00
4585,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-09-05T15:41:40.567000+00:00
4586,Sir Goldman Alerts ,SCALE, 2023-10-24T14:31:26.182000+00:00
4587,Waxui Alerts 🍭 ,Closed NFLX here, 2023-07-20T17:46:32.748000+00:00
4588,Optionsking Alert Bot ,Open, 2023-10-13T17:10:27.834000+00:00
4589,Sir Goldman Alerts ,SCALE, 2024-04-12T17:48:43.862000+00:00
4590,Sir Goldman Alerts ,COMMENT, 2023-10-09T18:25:15.861000+00:00
4591,waysotheraccount ,@everyone amd today's expiration 108c at 11 to 13 let's see, 2023-09-15T13:34:32.412000+00:00
4592,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-02-20T17:19:47.524000+00:00
4593,Sir Goldman Alerts ,COMMENT, 2023-12-19T16:25:56.798000+00:00
4594,Sir Goldman Alerts ,COMMENT, 2024-03-20T19:02:13.173000+00:00
4595,Sir Goldman Alerts ,SCALE, 2024-03-05T20:13:31.342000+00:00
4596,Sir Goldman Alerts ,SCALE, 2024-03-12T17:33:31.152000+00:00
4597,Sir Goldman Alerts ,COMMENT, 2023-12-20T18:55:00.681000+00:00
4598,Sir Goldman Alerts ,SCALE, 2024-03-22T15:41:10.185000+00:00
4599,KC Trades Bot ,Tesla came back to entry and cons ripping back up to 185 here 📈, 2024-04-08T13:48:52.192000+00:00
4600,Market Bishop ,Trimming SNOW 155 C 4/12 @$500, 2024-04-11T19:58:30.885000+00:00
4601,Optionsking Alert Bot ,Charts, 2023-08-29T14:58:43.159000+00:00
4602,Sir Goldman Alerts ,SCALE, 2024-02-05T18:03:08.621000+00:00
4603,Optionsking Alert Bot ,Update, 2023-08-15T14:16:56.640000+00:00
4604,Waxui Alerts 🍭 ,Wick central, 2023-09-20T18:15:14.422000+00:00
4605,Market Bishop ,Trimming TSLA 17750 P 3/28 @$230, 2024-03-26T19:41:19.025000+00:00
4606,Sir Goldman Alerts ,SCALE, 2024-03-14T16:06:32.106000+00:00
4607,Sir Goldman Alerts ,SCALE, 2024-03-12T18:53:55.930000+00:00
4608,waysotheraccount ,@everyone lyft about to be 100 percent from 12 to 22+, 2023-07-11T14:58:20.678000+00:00
4609,Sir Goldman Alerts ,COMMENT, 2024-01-26T16:42:54.013000+00:00
4610,Optionsking Alert Bot ,Update, 2023-10-02T17:59:30.204000+00:00
4611,Owen's Alerts ,$SPY 0dte Calls $521 strike at 38, 2024-03-26T17:30:03.539000+00:00
4612,Sir Goldman Alerts ,SCALE, 2023-11-07T17:01:35.681000+00:00
4613,Waxui Alerts 🍭 ,HIGH RISKSPX here09/26 4280PAvg 340, 2023-09-26T17:03:47.827000+00:00
4614,Sir Goldman Alerts ,SCALE, 2023-10-11T15:56:16.156000+00:00
4615,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-10-23T16:00:03.920000+00:00
4616,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-04-09T13:51:39.191000+00:00
4617,optionsdr ,DD King is returning today  @everyone, 2023-07-24T23:08:06.079000+00:00
4618,waysotheraccount ,From 107 to 360+, 2023-08-29T14:15:55.156000+00:00
4619,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-03-12T13:57:26.553000+00:00
4620,Optionsking Alert Bot ,Update, 2023-08-21T00:01:37.684000+00:00
4621,Optionsking Alert Bot ,Update, 2023-08-23T13:33:24.971000+00:00
4622,kavi1127 ,Interesting some RS plays do opposite n some 🚀 is there a reason, 2023-07-25T17:40:56.605000+00:00
4623,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-03-14T19:41:45.970000+00:00
4624,Waxui Alerts 🍭 ,Stopped out of SPX 🔻Anticipation session /, 2024-03-18T17:31:44.073000+00:00
4625,waysotheraccount ,9/01 medium risk, 2023-08-23T16:31:05.250000+00:00
4626,Sir Goldman Alerts ,COMMENT, 2024-04-05T14:54:40.377000+00:00
4627,Sir Goldman Alerts ,COMMENT, 2024-01-26T16:19:17.368000+00:00
4628,Optionsking Alert Bot ,Update, 2023-10-16T19:29:08.253000+00:00
4629,Optionsking Alert Bot ,Update, 2023-10-24T14:58:05.443000+00:00
4630,Bullish B Signals ,ENTERING MSFT $3575 1/12 Puts for a WEEKEND SWING @ 075, 2024-01-05T20:25:16.938000+00:00
4631,Waxui Alerts 🍭 ,Stopped out of SPX here @140 🔻, 2023-06-06T14:10:00.441000+00:00
4632,Optionsking Alert Bot ,Update, 2023-09-29T12:35:46.710000+00:00
4633,Optionsking Alert Bot ,Update, 2023-08-24T14:47:58.295000+00:00
4634,OpenBB Bot ,@everyone worth a lotto gap to fill 16 to 21 range Could be nice, 2023-07-25T15:27:46.540000+00:00
4635,Sir Goldman Alerts ,COMMENT, 2023-11-15T18:01:02.405000+00:00
4636,Sir Goldman Alerts ,COMMENT, 2024-01-09T16:21:22.083000+00:00
4637,Sir Goldman Alerts ,COMMENT, 2024-01-26T17:42:46.260000+00:00
4638,Sir Goldman Alerts ,COMMENT, 2024-04-12T17:47:53.364000+00:00
4639,Bullish B Signals ,$TSLA Look out for a bounce to upside after retesting the demand zone, 2023-12-19T15:03:45.368000+00:00
4640,Sir Goldman Alerts ,COMMENT, 2024-01-03T17:34:26.909000+00:00
4641,Bullish B Signals ,Whos glad to have me back? BACK TO BACK SWING BANGERS 🔥, 2023-12-15T14:39:09.214000+00:00
4642,KC Trades Bot ,SNOW 170c 3/28 @ 130, 2024-03-20T14:18:38.109000+00:00
4643,Owen's Alerts ,Last Mock trade I am going to watch from now on I am alerting, 2024-02-27T16:58:36.616000+00:00
4644,waysotheraccount ,@everyone mlkn July 21 50/55 er lotto play, 2023-07-12T16:40:35.027000+00:00
4645,Sir Goldman Alerts ,COMMENT, 2023-12-22T15:00:04.407000+00:00
4646,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-08-30T19:52:16.389000+00:00
4647,Sir Goldman Alerts ,ENTRY, 2023-12-28T16:20:38.022000+00:00
4648,Waxui Alerts 🍭 ,Closed SPX here @B/E, 2023-06-20T15:30:24.258000+00:00
4649,Owen's Alerts ,$PLTR Feb 23 expiry $23 strike at 60, 2024-02-20T15:30:05.210000+00:00
4650,KC Trades Bot ,scaled Tesla 98, 2024-03-26T13:53:27.214000+00:00
4651,Sir Goldman Alerts ,COMMENT, 2023-11-15T15:35:56.365000+00:00
4652,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-10-09T13:44:08.688000+00:00
4653,Sir Goldman Alerts ,ENTRY, 2024-03-01T19:30:34.130000+00:00
4654,waysotheraccount ,, 2023-09-20T14:38:22.876000+00:00
4655,waysotheraccount ,@everyone avgo printing, 2023-12-14T17:37:26.027000+00:00
4656,Waxui Alerts 🍭 ,2-1* on the day, 2023-10-26T19:14:59.318000+00:00
4657,Sir Goldman Alerts ,COMMENT, 2023-11-15T15:19:16.194000+00:00
4658,Sir Goldman Alerts ,ENTRY, 2023-12-27T15:14:28.793000+00:00
4659,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-04-11T18:30:09.006000+00:00
4660,Sir Goldman Alerts ,SCALE, 2024-01-24T18:34:52.756000+00:00
4661,Waxui Alerts 🍭 ,*Paytience*…, 2023-11-01T15:57:09.083000+00:00
4662,KC Trades Bot ,scaled 136 on Amazon ✅, 2024-03-26T15:30:48.614000+00:00
4663,Sir Goldman Alerts ,COMMENT, 2023-10-11T15:27:03.639000+00:00
4664,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2024-03-21T14:19:17.166000+00:00
4665,Sir Goldman Alerts ,COMMENT, 2024-03-01T19:01:52.924000+00:00
4666,Market Bishop ,Bishop's Ideas, 2024-03-22T17:23:45.805000+00:00
4667,Sir Goldman Alerts ,SCALE, 2024-02-22T19:35:50.601000+00:00
4668,Waxui Alerts 🍭 ,Reduced risk on SPX here @380, 2023-09-18T14:41:05.030000+00:00
4669,Sir Goldman Alerts ,COMMENT, 2024-02-10T15:27:07.531000+00:00
4670,waysotheraccount ,@everyone sxtp above 7 can run, 2023-07-12T20:44:59.325000+00:00
4671,Market Bishop ,I'm looking at, 2024-04-10T14:24:58.825000+00:00
4672,Optionsking Alert Bot ,Update, 2023-10-25T19:31:54.549000+00:00
4673,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,__ ⚡️ NEW SIGNAL ⚡️__, 2023-09-11T19:03:31.195000+00:00
4674,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,, 2024-03-28T14:39:12.310000+00:00
4675,Sir Goldman Alerts ,COMMENT, 2024-01-31T21:09:13.853000+00:00
4676,waysotheraccount ,@everyone can lock in Dec calls for 300 percent or ride some, 2023-11-27T17:00:13.607000+00:00
4677,waysotheraccount ,@everyone added dtoc here at $14, 2023-09-19T20:29:43.841000+00:00
4678,Waxui Alerts 🍭 ,Reduced risk on COIN here @550, 2024-01-11T14:44:17.145000+00:00
4679,Sir Goldman Alerts ,COMMENT, 2023-12-08T16:19:32.859000+00:00
4680,Sir Goldman Alerts ,COMMENT, 2024-02-26T23:13:02.105000+00:00
4681,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2024-04-09T13:59:52.316000+00:00
4682,Waxui Alerts 🍭 ,Trim SPX here350 - 420 ✅ 20%Holding most, 2024-02-23T14:56:54.773000+00:00
4683,𝗗𝗗 𝗔𝗟𝗘𝗥𝗧𝗦 🤴 ,⚡️ __UPDATE__ ⚡️, 2023-12-01T17:10:48.720000+00:00
4684,Sir Goldman Alerts ,SCALE, 2024-01-29T17:57:18.191000+00:00
4685,Sir Goldman Alerts ,SCALE, 2023-11-17T16:15:42.364000+00:00
